tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-1017,Cincinnati,Hard,96,1000,O,20260813,51,211701.0,33.0,,Katerina Siniakova,R,174.0,CZE,30.259,44.0,1170.0,222601.0,,,Jessica Bouzas Maneiro,R,170.0,ESP,23.885,90.0,834.0,6-7(5) 6-1 6-1,3,R64,135.0,3.0,13.0,90.0,38.0,26.0,24.0,13.0,4.0,9.0,0.0,7.0,88.0,53.0,24.0,16,13.0,4.0,14.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,52,201619.0,20.0,,Madison Keys,R,178.0,USA,31.485,24.0,1814.0,220750.0,,,Daria Snigur,R,173.0,UKR,24.392,45.0,1163.0,4-6 6-3 6-3,3,R64,127.0,14.0,6.0,92.0,55.0,40.0,14.0,14.0,7.0,10.0,0.0,6.0,102.0,73.0,44.0,13,14.0,7.0,12.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,53,216016.0,,Q,Xiyu Wang,L,,CHN,25.377,108.0,743.0,220367.0,30.0,,Leylah Fernandez,L,168.0,CAN,23.934,31.0,1454.0,3-6 6-2 6-2,3,R64,122.0,2.0,2.0,66.0,46.0,30.0,11.0,12.0,3.0,6.0,1.0,8.0,74.0,49.0,31.0,9,13.0,3.0,9.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,54,221103.0,4.0,,Coco Gauff,R,175.0,USA,22.418,4.0,5919.0,214643.0,,,Liudmila Samsonova,R,180.0,RUS,27.753,43.0,1178.0,2-6 6-4 6-1,3,R64,126.0,11.0,5.0,82.0,54.0,44.0,10.0,13.0,3.0,5.0,5.0,2.0,79.0,44.0,32.0,16,12.0,5.0,8.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,55,215983.0,28.0,,Ann Li,R,170.0,USA,26.13,29.0,1596.0,201533.0,,,Shuai Zhang,R,177.0,CHN,37.558,54.0,,7-5 6-3,3,R64,75.0,6.0,6.0,63.0,33.0,29.0,15.0,11.0,0.0,1.0,0.0,2.0,58.0,36.0,24.0,10,10.0,2.0,5.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,56,213631.0,22.0,,Marie Bouzkova,R,180.0,CZE,28.063,27.0,1774.0,214593.0,,Q,Lucrezia Stefanini,R,164.0,ITA,28.246,142.0,557.0,6-2 6-4,3,R64,104.0,3.0,4.0,55.0,28.0,21.0,16.0,9.0,2.0,3.0,0.0,3.0,63.0,43.0,24.0,9,9.0,2.0,6.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,57,260300.0,13.0,,Iva Jovic,R,,USA,18.686,16.0,2691.0,211337.0,,,Tamara Korpatsch,R,170.0,GER,31.255,47.0,1128.0,6-4 6-3,3,R64,87.0,5.0,0.0,54.0,36.0,28.0,12.0,10.0,3.0,4.0,5.0,9.0,53.0,31.0,23.0,7,9.0,0.0,3.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,58,216146.0,10.0,,Marta Kostyuk,R,175.0,UKR,24.126,11.0,3830.0,213550.0,,WC,Sofia Kenin,R,170.0,USA,27.746,115.0,,4-6 6-3 7-5,3,R64,143.0,9.0,7.0,116.0,62.0,47.0,23.0,16.0,8.0,11.0,0.0,3.0,80.0,55.0,38.0,11,15.0,2.0,6.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,59,201585.0,,WC,Sloane Stephens,R,170.0,USA,33.399,240.0,,215713.0,24.0,,Anastasia Potapova,R,175.0,AUT,25.372,25.0,1781.0,6-2 6-4,3,R64,75.0,2.0,1.0,52.0,32.0,22.0,11.0,9.0,2.0,4.0,2.0,9.0,51.0,20.0,12.0,10,9.0,2.0,7.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,60,222145.0,32.0,,Janice Tjen,R,,INA,24.271,37.0,1238.0,203530.0,,,Viktorija Golubic,R,169.0,SUI,33.823,52.0,1072.0,7-6(8) 5-7 7-5,3,R64,194.0,4.0,6.0,140.0,81.0,52.0,28.0,18.0,7.0,13.0,1.0,5.0,115.0,74.0,47.0,19,18.0,7.0,13.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,61,259799.0,5.0,,Mirra Andreeva,R,,RUS,19.291,6.0,5323.0,220716.0,,,Oleksandra Oliynykova,R,170.0,UKR,25.607,46.0,1154.0,6-1 6-0,3,R64,64.0,3.0,6.0,57.0,39.0,30.0,7.0,7.0,7.0,7.0,0.0,2.0,44.0,29.0,10.0,5,6.0,7.0,12.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,62,216347.0,7.0,,Iga Swiatek,R,176.0,POL,25.202,5.0,5419.0,215306.0,,Q,Emiliana Arango,R,,COL,25.709,95.0,813.0,6-3 6-0,3,R64,72.0,2.0,3.0,53.0,36.0,26.0,10.0,8.0,3.0,4.0,0.0,3.0,40.0,27.0,11.0,4,7.0,1.0,6.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,63,214981.0,2.0,,Elena Rybakina,R,184.0,KAZ,27.157,2.0,8316.0,203501.0,,,Taylor Townsend,L,170.0,USA,30.324,94.0,813.0,6-3 6-4,3,R64,78.0,5.0,1.0,61.0,29.0,19.0,23.0,10.0,4.0,5.0,4.0,1.0,50.0,31.0,24.0,6,9.0,1.0,4.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,64,202494.0,8.0,,Elina Svitolina,R,174.0,UKR,31.918,9.0,4634.0,238184.0,,,Tereza Valentova,R,168.0,CZE,19.477,64.0,,3-6 7-6(5) 6-0,3,R64,142.0,6.0,4.0,109.0,70.0,44.0,16.0,14.0,10.0,15.0,0.0,8.0,99.0,65.0,37.0,12,13.0,6.0,12.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,65,214544.0,1.0,,Aryna Sabalenka,R,182.0,BLR,28.274,1.0,8670.0,216133.0,,,Xinyu Wang,R,182.0,CHN,24.879,36.0,1248.0,6-1 6-3,3,R32,54.0,5.0,1.0,38.0,23.0,18.0,14.0,8.0,0.0,0.0,2.0,2.0,45.0,30.0,21.0,3,8.0,3.0,7.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,66,239383.0,,,Sara Bejlek,L,163.0,CZE,20.531,35.0,1289.0,206420.0,16.0,,Ekaterina Alexandrova,R,175.0,RUS,31.743,18.0,2506.0,4-6 6-1 6-2,3,R32,115.0,5.0,5.0,82.0,51.0,36.0,16.0,13.0,4.0,6.0,1.0,7.0,81.0,49.0,27.0,15,12.0,2.0,7.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,67,201619.0,20.0,,Madison Keys,R,178.0,USA,31.485,24.0,1814.0,211701.0,33.0,,Katerina Siniakova,R,174.0,CZE,30.259,44.0,1170.0,6-1 6-3,3,R32,78.0,2.0,3.0,47.0,24.0,19.0,16.0,8.0,3.0,3.0,0.0,5.0,59.0,37.0,20.0,8,8.0,5.0,9.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,68,216016.0,,Q,Xiyu Wang,L,,CHN,25.377,108.0,743.0,202494.0,8.0,,Elina Svitolina,R,174.0,UKR,31.918,9.0,4634.0,W/O,3,R32,,,,,,,,,,,,,,,,,,,
2026-1017,Cincinnati,Hard,96,1000,O,20260813,69,221103.0,4.0,,Coco Gauff,R,175.0,USA,22.418,4.0,5919.0,215983.0,28.0,,Ann Li,R,170.0,USA,26.13,29.0,1596.0,6-1 7-6(3),3,R32,93.0,6.0,6.0,72.0,41.0,28.0,18.0,10.0,3.0,5.0,3.0,4.0,70.0,40.0,23.0,13,9.0,6.0,10.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,70,213631.0,22.0,,Marie Bouzkova,R,180.0,CZE,28.063,27.0,1774.0,260300.0,13.0,,Iva Jovic,R,,USA,18.686,16.0,2691.0,7-6(0) 7-6(5),3,R32,140.0,2.0,5.0,81.0,51.0,33.0,16.0,12.0,3.0,8.0,1.0,1.0,88.0,50.0,27.0,21,12.0,4.0,9.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,71,216146.0,10.0,,Marta Kostyuk,R,175.0,UKR,24.126,11.0,3830.0,201585.0,,WC,Sloane Stephens,R,170.0,USA,33.399,240.0,,7-5 7-5,3,R32,100.0,7.0,7.0,66.0,34.0,25.0,15.0,12.0,5.0,9.0,0.0,2.0,66.0,41.0,22.0,11,12.0,3.0,9.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,72,259799.0,5.0,,Mirra Andreeva,R,,RUS,19.291,6.0,5323.0,222145.0,32.0,,Janice Tjen,R,,INA,24.271,37.0,1238.0,6-1 7-6(5),3,R32,102.0,4.0,3.0,62.0,36.0,31.0,14.0,9.0,1.0,1.0,2.0,1.0,80.0,55.0,33.0,13,10.0,7.0,10.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,73,222328.0,6.0,,Linda Noskova,R,,CZE,21.736,8.0,5016.0,220704.0,27.0,,Clara Tauson,R,182.0,DEN,23.644,42.0,1184.0,7-6(3) 6-2,3,R32,98.0,17.0,10.0,70.0,46.0,36.0,9.0,10.0,1.0,2.0,9.0,5.0,73.0,37.0,26.0,14,10.0,6.0,9.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,74,216153.0,9.0,,Amanda Anisimova,R,180.0,USA,24.95,10.0,4353.0,223253.0,17.0,,Alexandra Eala,L,173.0,PHI,21.224,20.0,2216.0,4-6 6-4 6-2,3,R32,148.0,3.0,7.0,93.0,57.0,38.0,18.0,14.0,4.0,7.0,0.0,7.0,115.0,67.0,39.0,22,14.0,12.0,17.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,75,201514.0,15.0,,Sorana Cirstea,R,176.0,ROU,36.35,19.0,2502.0,214939.0,18.0,,Anna Kalinskaya,R,175.0,RUS,27.696,21.0,2083.0,6-7(4) 6-1 5-0 RET,3,R32,116.0,9.0,5.0,77.0,47.0,37.0,11.0,12.0,2.0,4.0,0.0,5.0,79.0,47.0,26.0,15,12.0,5.0,12.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,76,202468.0,3.0,,Jessica Pegula,R,170.0,USA,32.465,3.0,6680.0,215613.0,25.0,,Emma Navarro,R,,USA,25.237,28.0,1669.0,7-5 6-2,3,R32,101.0,4.0,3.0,84.0,51.0,35.0,15.0,10.0,7.0,9.0,8.0,5.0,72.0,41.0,26.0,11,10.0,9.0,14.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,77,216347.0,7.0,,Iga Swiatek,R,176.0,POL,25.202,5.0,5419.0,206289.0,29.0,,Maria Sakkari,R,172.0,GRE,31.053,32.0,1385.0,4-6 6-1 6-1,3,R32,118.0,2.0,6.0,78.0,56.0,41.0,11.0,12.0,7.0,8.0,5.0,3.0,67.0,39.0,25.0,13,12.0,2.0,7.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,78,220348.0,,,Diane Parry,R,170.0,FRA,23.948,66.0,1006.0,222391.0,,WC,Lois Boisson,R,,FRA,23.244,281.0,258.0,4-6 6-4 6-3,3,R32,161.0,3.0,4.0,101.0,63.0,45.0,16.0,15.0,5.0,8.0,8.0,6.0,99.0,63.0,45.0,14,14.0,8.0,12.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,79,223670.0,14.0,,Diana Shnaider,L,,RUS,22.363,14.0,2798.0,216081.0,19.0,,Maja Chwalinska,L,,POL,24.838,23.0,1984.0,6-2 7-6(3),3,R32,128.0,1.0,1.0,64.0,50.0,35.0,8.0,10.0,3.0,5.0,1.0,1.0,104.0,77.0,41.0,13,10.0,16.0,20.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,80,214981.0,2.0,,Elena Rybakina,R,184.0,KAZ,27.157,2.0,8316.0,211684.0,,,Magdalena Frech,R,171.0,POL,28.66,41.0,1185.0,6-4 7-6(2),3,R32,120.0,5.0,4.0,65.0,38.0,32.0,13.0,11.0,5.0,7.0,5.0,1.0,98.0,56.0,37.0,16,11.0,15.0,18.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,81,216347.0,7.0,,Iga Swiatek,R,176.0,POL,25.202,5.0,5419.0,220348.0,,,Diane Parry,R,170.0,FRA,23.948,66.0,1006.0,6-3 6-3,3,R16,88.0,2.0,1.0,53.0,38.0,27.0,8.0,9.0,2.0,4.0,1.0,4.0,59.0,31.0,19.0,11,9.0,5.0,10.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,82,216146.0,10.0,,Marta Kostyuk,R,175.0,UKR,24.126,11.0,3830.0,259799.0,5.0,,Mirra Andreeva,R,,RUS,19.291,6.0,5323.0,4-6 6-0 6-2,3,R16,93.0,7.0,4.0,71.0,43.0,31.0,17.0,12.0,2.0,3.0,1.0,6.0,66.0,39.0,24.0,13,12.0,1.0,6.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,83,202468.0,3.0,,Jessica Pegula,R,170.0,USA,32.465,3.0,6680.0,201514.0,15.0,,Sorana Cirstea,R,176.0,ROU,36.35,19.0,2502.0,6-2 4-6 7-5,3,R16,125.0,4.0,2.0,96.0,64.0,43.0,12.0,15.0,6.0,11.0,1.0,4.0,97.0,53.0,34.0,16,15.0,7.0,14.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,84,216153.0,9.0,,Amanda Anisimova,R,180.0,USA,24.95,10.0,4353.0,222328.0,6.0,,Linda Noskova,R,,CZE,21.736,8.0,5016.0,6-1 6-4,3,R16,68.0,7.0,0.0,44.0,28.0,23.0,14.0,9.0,0.0,0.0,5.0,5.0,53.0,37.0,23.0,5,8.0,1.0,4.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,85,214981.0,2.0,,Elena Rybakina,R,184.0,KAZ,27.157,2.0,8316.0,223670.0,14.0,,Diana Shnaider,L,,RUS,22.363,14.0,2798.0,6-4 6-4,3,R16,87.0,8.0,4.0,76.0,48.0,41.0,9.0,10.0,7.0,7.0,1.0,2.0,57.0,36.0,25.0,12,10.0,1.0,3.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,86,221103.0,4.0,,Coco Gauff,R,175.0,USA,22.418,4.0,5919.0,213631.0,22.0,,Marie Bouzkova,R,180.0,CZE,28.063,27.0,1774.0,6-3 6-2,3,R16,93.0,5.0,6.0,67.0,41.0,31.0,14.0,9.0,8.0,8.0,0.0,1.0,69.0,48.0,30.0,7,8.0,9.0,12.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,87,201619.0,20.0,,Madison Keys,R,178.0,USA,31.485,24.0,1814.0,216016.0,,,Xiyu Wang,L,,CHN,25.377,108.0,743.0,7-6(3) 6-4,3,R16,110.0,5.0,4.0,66.0,41.0,34.0,12.0,11.0,3.0,5.0,2.0,2.0,71.0,45.0,29.0,14,11.0,5.0,8.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,88,239383.0,,,Sara Bejlek,L,163.0,CZE,20.531,35.0,1289.0,214544.0,1.0,,Aryna Sabalenka,R,182.0,BLR,28.274,1.0,8670.0,7-6(7) 6-4,3,R16,,3.0,0.0,69.0,46.0,31.0,9.0,11.0,2.0,6.0,0.0,4.0,82.0,41.0,25.0,19,11.0,6.0,11.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,89,202468.0,3.0,,Jessica Pegula,R,170.0,USA,32.465,3.0,6680.0,216153.0,9.0,,Amanda Anisimova,R,180.0,USA,24.95,10.0,4353.0,6-4 2-6 7-6(4),3,QF,135.0,3.0,2.0,94.0,56.0,37.0,21.0,15.0,0.0,5.0,4.0,3.0,95.0,57.0,39.0,19,15.0,3.0,7.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,90,216347.0,7.0,,Iga Swiatek,R,176.0,POL,25.202,5.0,5419.0,214981.0,2.0,,Elena Rybakina,R,184.0,KAZ,27.157,2.0,8316.0,4-1 RET,3,QF,31.0,0.0,1.0,18.0,12.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,18.0,10.0,6.0,3,3.0,0.0,1.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,91,239383.0,,,Sara Bejlek,L,163.0,CZE,20.531,35.0,1289.0,201619.0,20.0,,Madison Keys,R,178.0,USA,31.485,24.0,1814.0,3-6 6-4 7-6(5),3,QF,,4.0,4.0,105.0,69.0,49.0,17.0,16.0,7.0,10.0,2.0,6.0,115.0,66.0,45.0,23,16.0,7.0,10.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,92,221103.0,4.0,,Coco Gauff,R,175.0,USA,22.418,4.0,5919.0,216146.0,10.0,,Marta Kostyuk,R,175.0,UKR,24.126,11.0,3830.0,6-2 6-2,3,QF,,1.0,3.0,43.0,23.0,18.0,9.0,8.0,1.0,3.0,2.0,8.0,64.0,31.0,18.0,7,8.0,5.0,11.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,93,202468.0,3.0,,Jessica Pegula,R,170.0,USA,32.465,3.0,6680.0,216347.0,7.0,,Iga Swiatek,R,176.0,POL,25.202,5.0,5419.0,7-5 4-6 6-4,3,SF,168.0,4.0,2.0,101.0,58.0,37.0,18.0,16.0,6.0,12.0,1.0,7.0,128.0,90.0,53.0,13,16.0,11.0,18.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,94,221103.0,4.0,,Coco Gauff,R,175.0,USA,22.418,4.0,5919.0,239383.0,,,Sara Bejlek,L,163.0,CZE,20.531,35.0,1289.0,6-4 6-1,3,SF,77.0,2.0,2.0,41.0,26.0,20.0,8.0,8.0,1.0,3.0,0.0,1.0,57.0,35.0,16.0,9,9.0,1.0,7.0
2026-1017,Cincinnati,Hard,96,1000,O,20260813,95,221103.0,4.0,,Coco Gauff,R,175.0,USA,22.418,4.0,5919.0,202468.0,3.0,,Jessica Pegula,R,170.0,USA,32.465,3.0,6680.0,6-2 6-4,3,F,67.0,2.0,1.0,44.0,25.0,18.0,11.0,8.0,0.0,1.0,0.0,1.0,56.0,35.0,17.0,11,8.0,1.0,5.0
2026-1039,Monterrey,Hard,28,500,O,20260824,1,220704.0,,,Clara Tauson,R,182.0,DEN,23.674,42.0,1184.0,213887.0,,WC,Renata Zarazua,R,160.0,MEX,28.898,71.0,957.0,3-6 6-3 6-0,3,R32,102.0,11.0,6.0,72.0,41.0,32.0,12.0,12.0,2.0,5.0,0.0,2.0,75.0,53.0,30.0,8,12.0,7.0,13.0
2026-1039,Monterrey,Hard,28,500,O,20260824,2,220716.0,,,Oleksandra Oliynykova,R,170.0,UKR,25.637,46.0,1159.0,210886.0,,,Mayar Sherif,R,180.0,EGY,30.303,51.0,1105.0,6-3 6-4,3,R32,104.0,1.0,3.0,64.0,44.0,30.0,10.0,9.0,2.0,3.0,2.0,2.0,74.0,51.0,32.0,10,10.0,7.0,11.0
2026-1039,Monterrey,Hard,28,500,O,20260824,3,220348.0,,,Diane Parry,R,170.0,FRA,23.978,50.0,1113.0,202499.0,6.0,,Donna Vekic,R,179.0,CRO,30.155,36.0,1278.0,6-7(5) 6-4 6-1,3,R32,136.0,8.0,3.0,89.0,48.0,40.0,24.0,14.0,2.0,2.0,7.0,10.0,100.0,55.0,41.0,19,15.0,4.0,8.0
2026-1039,Monterrey,Hard,28,500,O,20260824,4,219917.0,,WC,Alycia Parks,R,185.0,USA,25.645,89.0,846.0,238075.0,,,Petra Marcinko,R,,CRO,20.72,73.0,954.0,2-6 6-4 6-4,3,R32,129.0,7.0,10.0,95.0,45.0,31.0,23.0,14.0,3.0,8.0,4.0,8.0,86.0,47.0,31.0,20,14.0,5.0,10.0
2026-1039,Monterrey,Hard,28,500,O,20260824,5,221237.0,,Q,Maria Timofeeva,R,167.0,UZB,22.765,92.0,814.0,201533.0,,,Shuai Zhang,R,177.0,CHN,37.588,53.0,1085.0,6-1 6-3,3,R32,66.0,4.0,5.0,53.0,23.0,19.0,14.0,8.0,5.0,6.0,0.0,3.0,52.0,39.0,19.0,5,8.0,5.0,10.0
2026-1039,Monterrey,Hard,28,500,O,20260824,6,215983.0,5.0,,Ann Li,R,170.0,USA,26.16,30.0,1518.0,215785.0,,,Camila Osorio,R,162.0,COL,24.671,58.0,1023.0,6-1 6-2,3,R32,65.0,5.0,4.0,54.0,33.0,25.0,8.0,8.0,7.0,9.0,1.0,9.0,48.0,26.0,15.0,4,7.0,6.0,12.0
2026-1039,Monterrey,Hard,28,500,O,20260824,7,213710.0,8.0,,Cristina Bucsa,R,,ESP,28.643,40.0,1224.0,214388.0,,,Anna Bondar,R,175.0,HUN,29.243,70.0,961.0,6-4 6-3,3,R32,92.0,5.0,3.0,50.0,27.0,22.0,15.0,9.0,1.0,1.0,3.0,4.0,66.0,28.0,20.0,20,10.0,5.0,8.0
2026-1039,Monterrey,Hard,28,500,O,20260824,8,221307.0,,Q,Darja Vidmanova,R,,CZE,23.622,90.0,839.0,214040.0,,,Kimberly Birrell,R,170.0,AUS,28.32,69.0,974.0,7-6(2) 6-3,3,R32,107.0,3.0,1.0,65.0,37.0,24.0,15.0,10.0,1.0,4.0,3.0,10.0,76.0,44.0,26.0,11,11.0,6.0,11.0
2026-1039,Monterrey,Hard,28,500,O,20260824,9,223360.0,,,Nikola Bartunkova,R,,CZE,20.493,38.0,1237.0,222045.0,,,Antonia Ruzic,R,,CRO,23.592,81.0,894.0,6-4 6-3,3,R32,90.0,3.0,3.0,58.0,30.0,21.0,16.0,9.0,1.0,2.0,0.0,3.0,60.0,40.0,25.0,8,10.0,2.0,6.0
2026-1039,Monterrey,Hard,28,500,O,20260824,10,222145.0,7.0,,Janice Tjen,R,,INA,24.301,35.0,1293.0,215035.0,,WC,Dayana Yastremska,R,175.0,UKR,26.275,112.0,692.0,2-6 6-3 7-6(5),3,R32,137.0,12.0,5.0,99.0,60.0,42.0,18.0,15.0,5.0,10.0,4.0,8.0,89.0,57.0,39.0,12,14.0,4.0,8.0
2026-1039,Monterrey,Hard,28,500,O,20260824,11,263857.0,,,Yuliia Starodubtseva,R,172.0,UKR,26.516,74.0,953.0,260172.0,,,Lilli Tagger,,,AUT,18.516,48.0,1141.0,6-3 6-4,3,R32,101.0,1.0,0.0,47.0,22.0,16.0,14.0,9.0,0.0,2.0,0.0,5.0,67.0,37.0,21.0,14,10.0,5.0,10.0
2026-1039,Monterrey,Hard,28,500,O,20260824,12,215910.0,,LL,Panna Udvardy,R,170.0,HUN,27.904,76.0,941.0,233741.0,,Q,Maya Joint,R,,AUS,20.356,75.0,951.0,7-6(5) 6-1,3,R32,95.0,7.0,3.0,65.0,39.0,31.0,8.0,9.0,3.0,5.0,1.0,5.0,67.0,39.0,22.0,12,10.0,5.0,10.0
2026-1039,Monterrey,Hard,28,500,O,20260824,13,220348.0,,,Diane Parry,R,170.0,FRA,23.978,50.0,1113.0,220716.0,,,Oleksandra Oliynykova,R,170.0,UKR,25.637,46.0,1159.0,6-4 7-6(3),3,R16,116.0,2.0,3.0,67.0,40.0,23.0,11.0,11.0,0.0,5.0,1.0,1.0,75.0,44.0,22.0,13,11.0,6.0,12.0
2026-1039,Monterrey,Hard,28,500,O,20260824,14,263857.0,,,Yuliia Starodubtseva,R,172.0,UKR,26.516,74.0,953.0,222145.0,7.0,,Janice Tjen,R,,INA,24.301,35.0,1293.0,6-4 6-3,3,R16,111.0,5.0,2.0,69.0,38.0,26.0,16.0,9.0,5.0,6.0,0.0,3.0,60.0,37.0,22.0,12,10.0,1.0,5.0
2026-1039,Monterrey,Hard,28,500,O,20260824,15,219917.0,,WC,Alycia Parks,R,185.0,USA,25.645,89.0,846.0,216081.0,3.0,,Maja Chwalinska,L,164.0,POL,24.868,21.0,2037.0,3-6 6-2 6-2,3,R16,109.0,10.0,7.0,80.0,37.0,27.0,23.0,13.0,0.0,2.0,1.0,3.0,61.0,41.0,27.0,11,12.0,2.0,6.0
2026-1039,Monterrey,Hard,28,500,O,20260824,16,215983.0,5.0,,Ann Li,R,170.0,USA,26.16,30.0,1518.0,221237.0,,Q,Maria Timofeeva,R,167.0,UZB,22.765,92.0,814.0,W/O,3,R16,0.0,,,,,,,,,,,,,,,,,,
2026-1039,Monterrey,Hard,28,500,O,20260824,17,221307.0,,Q,Darja Vidmanova,R,,CZE,23.622,90.0,839.0,213710.0,8.0,,Cristina Bucsa,R,,ESP,28.643,40.0,1224.0,6-4 7-5,3,R16,103.0,4.0,5.0,61.0,29.0,20.0,11.0,11.0,2.0,7.0,4.0,5.0,71.0,44.0,22.0,9,11.0,5.0,12.0
2026-1039,Monterrey,Hard,28,500,O,20260824,18,223360.0,,,Nikola Bartunkova,R,,CZE,20.493,38.0,1237.0,215314.0,,LL,En Shuo Liang,,,TPE,25.894,306.0,,6-7(4) 7-5 6-4,3,R16,163.0,7.0,5.0,106.0,55.0,41.0,32.0,17.0,2.0,4.0,2.0,8.0,117.0,65.0,41.0,30,17.0,5.0,9.0
2026-1039,Monterrey,Hard,28,500,O,20260824,19,210722.0,2.0,,Elise Mertens,R,179.0,BEL,30.768,24.0,1870.0,215910.0,,LL,Panna Udvardy,R,170.0,HUN,27.904,76.0,941.0,6-1 4-6 6-3,3,R16,114.0,7.0,6.0,79.0,49.0,38.0,15.0,13.0,1.0,3.0,4.0,3.0,72.0,42.0,29.0,11,13.0,2.0,7.0
2026-1039,Monterrey,Hard,28,500,O,20260824,20,220704.0,,,Clara Tauson,R,182.0,DEN,23.674,42.0,1184.0,206420.0,1.0,,Ekaterina Alexandrova,R,175.0,RUS,31.773,19.0,2186.0,7-6(6) 4-6 6-3,3,R16,148.0,6.0,8.0,105.0,58.0,44.0,26.0,16.0,3.0,4.0,11.0,10.0,109.0,67.0,51.0,19,15.0,8.0,9.0
2026-1039,Monterrey,Hard,28,500,O,20260824,21,215983.0,5.0,,Ann Li,R,170.0,USA,26.16,30.0,1518.0,219917.0,,WC,Alycia Parks,R,185.0,USA,25.645,89.0,846.0,6-2 6-3,3,QF,84.0,5.0,1.0,52.0,30.0,26.0,13.0,9.0,0.0,0.0,6.0,11.0,76.0,37.0,28.0,12,8.0,11.0,14.0
2026-1039,Monterrey,Hard,28,500,O,20260824,22,220348.0,,,Diane Parry,R,170.0,FRA,23.978,50.0,1113.0,220704.0,,,Clara Tauson,R,182.0,DEN,23.674,42.0,1184.0,6-3 7-5,3,QF,88.0,9.0,1.0,61.0,41.0,35.0,10.0,11.0,3.0,4.0,2.0,4.0,58.0,34.0,24.0,11,10.0,0.0,3.0
2026-1039,Monterrey,Hard,28,500,O,20260824,23,223360.0,,,Nikola Bartunkova,R,,CZE,20.493,38.0,1237.0,221307.0,,Q,Darja Vidmanova,R,,CZE,23.622,90.0,839.0,6-4 6-7(3) 6-3,3,QF,164.0,6.0,8.0,116.0,57.0,43.0,30.0,16.0,9.0,11.0,5.0,3.0,99.0,55.0,44.0,15,15.0,7.0,11.0
2026-1039,Monterrey,Hard,28,500,O,20260824,24,210722.0,2.0,,Elise Mertens,R,179.0,BEL,30.768,24.0,1870.0,263857.0,,,Yuliia Starodubtseva,R,172.0,UKR,26.516,74.0,953.0,6-1 6-4,3,QF,88.0,7.0,3.0,46.0,30.0,26.0,10.0,9.0,0.0,0.0,0.0,1.0,56.0,35.0,20.0,11,8.0,7.0,10.0
